id_observacion,fecha,semana,id_area,rol_observador_id,rol_observado_id,tarea_id,tipo_observacion,estado,riesgo_id,is_control_critico,control_critico_id
OBS_000893,1/29/2025,12,PLC,PLC_ROL_08,PLC_ROL_08,PLC_TA_015,OPG,OPG+,,FALSE,
OBS_000894,1/29/2025,12,PLC,PLC_ROL_09,PLC_ROL_09,PLC_TA_009,OPG,OPG+,,FALSE,
OBS_000895,1/29/2025,12,STM,STM_ROL_03,STM_ROL_03,STM_TA_019,OPG,OPG+,,FALSE,
OBS_000896,1/29/2025,12,TME,TME_ROL_07,TME_ROL_07,TME_TA_010,OPG,OPG+,,FALSE,
OBS_000897,1/29/2025,12,TME,TME_ROL_08,TME_ROL_08,TME_TA_008,OPG,OPG+,,FALSE,
OBS_000898,1/29/2025,12,TME,TME_ROL_08,TME_ROL_08,TME_TA_010,OPG,OPG+,,FALSE,
OBS_001124,1/29/2025,12,TME,TME_ROL_02,TME_ROL_02,TME_TA_012,OCC,OCC+,R03,TRUE,R03CP01
OBS_000902,1/30/2025,12,CHP,CHP_ROL_05,CHP_ROL_05,CHP_TA_001,OPG,OPG+,,FALSE,
OBS_000903,1/30/2025,12,CHP,CHP_ROL_05,CHP_ROL_05,CHP_TA_020,OPG,OPG+,,FALSE,
OBS_000899,1/30/2025,12,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_010,OPG,OPG-,,FALSE,
OBS_000900,1/30/2025,12,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_012,OPG,OPG+,,FALSE,
OBS_000901,1/30/2025,12,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_016,OPG,OPG+,,FALSE,
OBS_000904,1/30/2025,12,PLC,PLC_ROL_09,PLC_ROL_09,PLC_TA_012,OPG,OPG+,,FALSE,
OBS_001112,1/30/2025,12,PLC,PLC_ROL_12,PLC_ROL_10,PLC_TA_008,OCC,OCC-,R02,TRUE,R02CC05
OBS_000905,1/30/2025,12,STM,STM_ROL_07,STM_ROL_07,STM_TA_013,OPG,OPG+,,FALSE,
OBS_000906,1/30/2025,12,STM,STM_ROL_07,STM_ROL_07,STM_TA_013,OPG,OPG+,,FALSE,
OBS_000907,1/30/2025,12,STM,STM_ROL_02,STM_ROL_02,STM_TA_014,OPG,OPG+,,FALSE,
OBS_000908,1/30/2025,12,TME,TME_ROL_05,TME_ROL_05,TME_TA_010,OPG,OPG+,,FALSE,
OBS_000909,1/30/2025,12,TME,TME_ROL_05,TME_ROL_05,TME_TA_014,OPG,OPG+,,FALSE,
OBS_000910,1/30/2025,12,TME,TME_ROL_02,TME_ROL_02,TME_TA_006,OPG,OPG-,,FALSE,
OBS_000913,1/31/2025,12,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_018,OPG,OPG-,,FALSE,
OBS_001115,1/31/2025,12,CHP,CHP_ROL_02,CHP_ROL_08,CHP_TA_020,OCC,OCC+,R02,TRUE,R02CC04
OBS_000911,1/31/2025,12,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_020,OPG,OPG+,,FALSE,
OBS_000912,1/31/2025,12,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_007,OPG,OPG+,,FALSE,
OBS_001118,1/31/2025,12,MRA,MRA_ROL_03,MRA_ROL_07,MRA_TA_006,OCC,OCC+,R01,TRUE,R01CP03
OBS_000914,1/31/2025,12,PLC,PLC_ROL_05,PLC_ROL_05,PLC_TA_009,OPG,OPG-,,FALSE,
OBS_001123,1/31/2025,12,PLC,PLC_ROL_10,PLC_ROL_02,PLC_TA_010,OCC,OCC+,R03,TRUE,R03CM04
OBS_000915,1/31/2025,12,STM,STM_ROL_01,STM_ROL_01,STM_TA_008,OPG,OPG-,,FALSE,
OBS_000916,1/31/2025,12,STM,STM_ROL_01,STM_ROL_01,STM_TA_016,OPG,OPG+,,FALSE,
OBS_000917,1/31/2025,12,TME,TME_ROL_05,TME_ROL_05,TME_TA_016,OPG,OPG+,,FALSE,
OBS_000918,1/31/2025,12,TME,TME_ROL_08,TME_ROL_08,TME_TA_002,OPG,OPG+,,FALSE,
OBS_000921,2/1/2025,12,CHP,CHP_ROL_05,CHP_ROL_05,CHP_TA_013,OPG,OPG+,,FALSE,
OBS_001110,2/1/2025,12,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_011,OCC,OCC+,R02,TRUE,R02CM03
OBS_000919,2/1/2025,12,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_009,OPG,OPG+,,FALSE,
OBS_000920,2/1/2025,12,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_018,OPG,OPG+,,FALSE,
OBS_001119,2/1/2025,12,MRA,MRA_ROL_01,MRA_ROL_03,MRA_TA_004,OCC,OCC+,R01,TRUE,R01CP02
OBS_000922,2/1/2025,12,PLC,PLC_ROL_12,PLC_ROL_12,PLC_TA_008,OPG,OPG+,,FALSE,
OBS_000923,2/1/2025,12,STM,STM_ROL_04,STM_ROL_04,STM_TA_002,OPG,OPG+,,FALSE,
OBS_000924,2/1/2025,12,STM,STM_ROL_02,STM_ROL_02,STM_TA_017,OPG,OPG+,,FALSE,
OBS_001114,2/1/2025,12,STM,STM_ROL_05,STM_ROL_02,STM_TA_015,OCC,OCC+,R02,TRUE,R02CC02
OBS_000925,2/1/2025,12,TME,TME_ROL_08,TME_ROL_08,TME_TA_013,OPG,OPG+,,FALSE,
OBS_000929,2/2/2025,12,CHP,CHP_ROL_06,CHP_ROL_06,CHP_TA_002,OPG,OPG+,,FALSE,
OBS_000926,2/2/2025,12,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_006,OPG,OPG+,,FALSE,
OBS_000927,2/2/2025,12,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_018,OPG,OPG+,,FALSE,
OBS_000928,2/2/2025,12,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_016,OPG,OPG+,,FALSE,
OBS_000930,2/2/2025,12,PLC,PLC_ROL_02,PLC_ROL_02,PLC_TA_008,OPG,OPG+,,FALSE,
OBS_001120,2/2/2025,12,PLC,PLC_ROL_01,PLC_ROL_08,PLC_TA_003,OCC,OCC+,R01,TRUE,R01CC06
OBS_001125,2/2/2025,12,PLC,PLC_ROL_08,PLC_ROL_11,PLC_TA_007,OCC,OCC+,R03,TRUE,R03CP02
OBS_000931,2/2/2025,12,STM,STM_ROL_01,STM_ROL_01,STM_TA_006,OPG,OPG+,,FALSE,
OBS_000932,2/2/2025,12,STM,STM_ROL_02,STM_ROL_02,STM_TA_013,OPG,OPG+,,FALSE,
OBS_000933,2/2/2025,12,TME,TME_ROL_01,TME_ROL_01,TME_TA_016,OPG,OPG+,,FALSE,
OBS_001116,2/2/2025,12,TME,TME_ROL_07,TME_ROL_06,TME_TA_013,OCC,OCC+,R02,TRUE,R02CP01
